customer_id,order_id,sales,row_num
AS-10240,CA-2016-114405,33.528,8
AS-10240,CA-2017-101049,17.92,9
AS-10240,CA-2014-128538,7.64,10
AS-10240,CA-2014-149958,7.218,11
AS-10240,CA-2015-150749,5.56,12
AS-10285,US-2016-164196,2678.94,1
AS-10285,CA-2016-163755,209.88,2
AS-10285,CA-2017-149706,116.312,3
AS-10285,CA-2016-114209,82.656,4
AS-10285,CA-2016-134775,50.96,5
AS-10285,CA-2016-134775,49.536,6
AS-10285,US-2016-106677,23.988,7
AS-10630,CA-2017-100314,336.51,1
AS-10630,CA-2014-101392,269.36,2
AS-10630,US-2015-146745,129.568,3
AS-10630,CA-2017-100314,27.968,4
AS-10630,CA-2017-124597,15.528,5
AS-10630,US-2016-155404,13.28,6
AS-10630,CA-2017-124597,11.952,7
AS-10630,CA-2017-100314,7.968,8
AS-10630,US-2015-146745,6.368,9
AS-10630,CA-2014-162684,5.68,10
AS-10630,CA-2017-124597,4.608,11
AS-10630,US-2017-129224,4.608,12
AT-10435,CA-2017-102407,896.328,1
AT-10435,CA-2017-102407,189,2
AT-10435,CA-2016-100468,33.52,3
AT-10435,CA-2014-120243,11.56,4
AT-10435,CA-2017-102407,11.16,5
AT-10435,CA-2017-106355,11.12,6
AT-10435,CA-2016-100468,9.94,7
AT-10435,CA-2014-111360,5.742,8
AT-10435,CA-2015-133977,3.444,9
AT-10735,CA-2015-123113,2625.12,1
AT-10735,CA-2016-108210,223.96,2
AT-10735,CA-2017-103443,166.72,3
AT-10735,CA-2014-146731,143.856,4
AT-10735,CA-2017-103443,124.36,5
AT-10735,CA-2017-153787,97.16,6
AT-10735,CA-2017-135034,95.984,7
AT-10735,CA-2014-146500,95.94,8
AT-10735,CA-2016-108210,79.96,9
AT-10735,CA-2016-112893,55.36,10
AT-10735,CA-2016-116603,45.96,11
AT-10735,CA-2014-146500,25.3,12
AT-10735,CA-2017-103443,24.816,13
AT-10735,CA-2015-123113,17.94,14
AT-10735,CA-2017-106824,5.94,15
AT-10735,CA-2014-146731,3.488,16
AW-10840,CA-2017-143798,310.88,1
AW-10840,CA-2017-123001,201.584,2
AW-10840,CA-2017-123001,74,3
AW-10840,CA-2015-129112,21.48,4
AW-10840,CA-2015-149678,12.88,5
AW-10840,CA-2017-143798,10.368,6
AW-10840,CA-2017-123001,9.4,7
AW-10840,CA-2015-129112,8.784,8
AW-10930,CA-2016-136812,1117.92,1
AW-10930,CA-2017-107321,689.408,2
AW-10930,CA-2016-120824,379.372,3
AW-10930,CA-2015-144519,339.96,4
AW-10930,CA-2016-120824,67.536,5
AW-10930,CA-2016-120824,64.384,6
AW-10930,CA-2015-144519,63.98,7
AW-10930,US-2014-103905,38.272,8
AW-10930,US-2014-103905,29.932,9
AW-10930,CA-2016-120824,15.552,10
AW-10930,US-2017-118157,15.28,11
AW-10930,CA-2016-120824,11.264,12
AW-10930,CA-2016-120824,6.984,13
AW-10930,CA-2017-107321,6.672,14
AW-10930,CA-2016-163216,4.928,15
AY-10555,CA-2017-137428,97.184,1
AY-10555,CA-2014-102652,91.96,2
AY-10555,CA-2017-137428,81.568,3
AY-10555,CA-2016-139934,66.976,4
AY-10555,CA-2014-102652,55.48,5
AY-10555,CA-2014-102652,33.11,6
AY-10555,CA-2017-137428,24.32,7
AY-10555,CA-2014-102652,19.44,8
AY-10555,CA-2017-137428,18.96,9
AY-10555,CA-2014-101427,8.016,10
AZ-10750,CA-2016-100993,557.728,1
AZ-10750,CA-2014-148586,366.786,2
AZ-10750,CA-2016-100993,186.54,3
AZ-10750,CA-2016-100993,159.968,4
AZ-10750,CA-2017-110940,121.536,5
AZ-10750,CA-2015-151253,88.776,6
AZ-10750,CA-2015-151253,64.14,7
AZ-10750,CA-2015-130876,36.63,8
AZ-10750,CA-2014-158442,15.552,9
AZ-10750,CA-2016-100993,14.73,10
AZ-10750,CA-2014-158442,5.184,11
AZ-10750,CA-2014-158442,4.448,12
BB-10990,CA-2015-141810,344.704,1
BB-10990,CA-2014-169642,276.28,2
BB-10990,CA-2016-103947,31.56,3
BB-10990,CA-2016-103947,30.144,4
BB-10990,CA-2015-141810,29.372,5
BB-10990,US-2017-112928,17.48,6
BB-10990,CA-2017-118136,5.98,7
BB-11545,US-2017-118941,1779.9,1
BB-11545,CA-2016-169838,1568.61,2
BB-11545,CA-2017-102379,1159.056,3
BB-11545,CA-2017-158561,1158.12,4
BB-11545,US-2017-118941,219.9,5
BB-11545,CA-2016-155166,212.94,6
BB-11545,CA-2017-102379,179.9,7
BB-11545,CA-2016-169838,160,8
BB-11545,CA-2016-124506,95.968,9
BB-11545,CA-2016-124506,47.992,10
BB-11545,CA-2017-102379,39.992,11
BB-11545,CA-2017-130043,31.872,12
BB-11545,CA-2016-155166,26.49,13
BB-11545,CA-2015-107083,24.588,14
BB-11545,US-2017-118941,17.52,15
BB-11545,CA-2016-169838,17.3,16
BB-11545,CA-2015-115168,10.56,17
BB-11545,CA-2015-107083,7.98,18
BB-11545,CA-2015-107083,5.344,19
BB-11545,CA-2015-107083,1.696,20
BC-11125,CA-2017-113530,681.408,1
BC-11125,CA-2014-147543,478.48,2
BC-11125,CA-2014-113859,340.116,3
BC-11125,CA-2015-158351,319.984,4
BC-11125,US-2017-120418,280.792,5
BC-11125,US-2017-120418,215.592,6
BC-11125,CA-2016-143910,145.764,7
BC-11125,CA-2016-123050,89.97,8
BC-11125,US-2017-120418,88.04,9
BC-11125,CA-2016-123050,82.64,10
BC-11125,US-2017-120418,68.448,11
BC-11125,CA-2016-149335,37.17,12
BC-11125,CA-2017-113530,36.32,13
BC-11125,CA-2016-123050,31.02,14
BC-11125,US-2017-120418,15.872,15
BC-11125,US-2016-134369,12.96,16
BC-11125,CA-2017-113530,5.58,17
BC-11125,CA-2017-113530,3.52,18
BD-11320,CA-2015-120677,2567.84,1
BD-11320,CA-2016-136406,1121.568,2
BD-11320,CA-2016-119165,492.835,3
BD-11320,CA-2016-167241,312.03,4
BD-11320,CA-2017-117485,291.96,5
BD-11320,CA-2016-110086,239.984,6
BD-11320,CA-2016-167241,165.6,7
BD-11320,CA-2017-107125,117.488,8
BD-11320,CA-2017-158071,88.776,9
BD-11320,CA-2015-121699,64.75,10
BD-11320,CA-2017-122735,39.96,11
BD-11320,CA-2016-130680,38.24,12
BD-11320,CA-2016-167241,37.52,13
BD-11320,CA-2017-122735,29.7,14
BD-11320,CA-2017-107125,18.84,15
BD-11320,CA-2016-167241,17.94,16
BD-11320,CA-2017-158071,15.58,17
BD-11320,CA-2017-158071,11.56,18
BD-11500,US-2017-105935,2939.93,1
BD-11500,CA-2014-140795,468.9,2
BD-11500,US-2017-133312,359.499,3
BD-11500,US-2014-151015,322.192,4
BD-11500,CA-2015-117828,194.32,5
BD-11500,US-2017-105935,62.72,6
BD-11500,CA-2015-167696,31.12,7
BD-11500,US-2014-151015,19.136,8
BD-11500,US-2017-133312,10.48,9
BD-11560,CA-2015-163923,151.96,1
BD-11560,CA-2017-124716,110.96,2
BD-11560,CA-2017-124716,45.68,3
BD-11560,CA-2017-124716,11.94,4
BD-11605,CA-2014-157147,1325.85,1
BD-11605,CA-2016-112102,343.92,2
BD-11605,CA-2014-157147,333.999,3
BD-11605,CA-2017-144694,235.944,4
BD-11605,US-2014-164406,195.136,5
BD-11605,CA-2016-105746,170.786,6
BD-11605,US-2014-164406,152.91,7
BD-11605,US-2014-164406,92.94,8
BD-11605,CA-2016-112102,63.9,9
BD-11605,US-2015-123960,56.3,10
BD-11605,US-2015-123960,53.7,11
BD-11605,US-2014-164406,46.44,12
BD-11605,CA-2016-112102,40.99,13
BD-11605,US-2015-123960,36.26,14
BD-11605,US-2015-123960,32.4,15
BD-11605,US-2015-123960,29.16,16
BD-11605,CA-2015-158792,22.2,17
BD-11605,CA-2014-157147,19.9,18
BD-11605,CA-2017-144694,17.88,19
BD-11605,US-2014-164406,17.856,20
BD-11620,CA-2017-130211,333.09,1
BD-11620,CA-2014-152254,310.688,2
BD-11620,CA-2017-100202,302.376,3
BD-11620,CA-2017-130211,248.98,4
BD-11620,CA-2016-157686,194.848,5
BD-11620,CA-2016-111976,108.576,6
BD-11620,CA-2016-111941,33.568,7
BD-11620,CA-2016-111976,5.984,8
BD-11635,CA-2015-110814,232.4,1
BD-11635,CA-2015-110814,164.646,2
BD-11635,CA-2014-152422,91.92,3
BD-11635,CA-2017-109589,71,4
BD-11635,CA-2015-110814,22.68,5
BD-11725,CA-2017-146192,675.06,1
BD-11725,CA-2015-128139,294.93,2
BD-11725,CA-2017-125472,241.96,3
BD-11725,CA-2017-168396,123.96,4
BD-11725,CA-2015-128139,70.98,5
BD-11725,CA-2017-168396,51.75,6
BD-11725,CA-2016-165015,46.72,7
BD-11725,CA-2017-101574,9.24,8
BD-11725,CA-2017-125472,8.01,9
BD-11725,CA-2017-125472,3.89,10
BD-11770,CA-2017-115105,240.784,1
BD-11770,CA-2016-148698,86.352,2
BD-11770,CA-2016-124667,83.36,3
BD-11770,CA-2016-165918,81.98,4
BD-11770,CA-2016-124667,59.97,5
BD-11770,US-2016-122182,39.992,6
BD-11770,CA-2016-165918,39.624,7
BD-11770,CA-2016-165918,14.256,8
BD-11770,CA-2016-165918,7.38,9
BD-11770,CA-2017-145338,4.768,10
BE-11335,CA-2017-137596,1928.78,1
BE-11335,CA-2017-137596,1199.8,2
BE-11335,CA-2017-137596,352.38,3
BE-11335,US-2017-105046,269.98,4
BE-11335,CA-2017-155985,211.84,5
BE-11335,US-2017-105046,99.9,6
BE-11335,CA-2016-166912,81.98,7
BE-11335,US-2017-105046,39.08,8
BE-11335,CA-2016-128307,20.936,9
BE-11410,CA-2016-125220,1649.75,1
BE-11410,CA-2017-141782,268.576,2
BE-11410,CA-2017-121314,251.64,3
BE-11410,CA-2016-108630,61.12,4
BE-11410,CA-2016-161662,30.352,5
BE-11455,US-2017-166324,848.544,1
BE-11455,CA-2015-122406,199.98,2
BE-11455,CA-2015-122406,128.85,3
BE-11455,US-2017-166324,122.382,4
BE-11455,CA-2015-122406,110.98,5
BE-11455,CA-2016-140774,107.94,6
BE-11455,CA-2016-118052,54.712,7
BE-11455,US-2016-146857,54.48,8
BE-11455,CA-2016-118052,49.568,9
BE-11455,CA-2015-115924,25.9,10
BE-11455,US-2017-166324,8.7,11
BE-11455,CA-2015-122406,8.4,12
BE-11455,CA-2016-118052,7.216,13
BF-10975,CA-2016-100041,314.55,1
BF-10975,CA-2014-117345,78.304,2
BF-10975,CA-2014-117345,62.92,3
BF-10975,CA-2014-117345,44.128,4
BF-10975,US-2017-120908,20.664,5
BF-10975,CA-2014-109904,17.94,6
BF-10975,CA-2014-117345,17.544,7
BF-10975,CA-2015-116260,11.12,8
BF-10975,CA-2015-116750,7.23,9
BF-10975,CA-2015-137281,6.48,10
BF-10975,CA-2015-116750,4.928,11
BF-11005,CA-2017-103380,659.976,1
BF-11005,US-2016-105452,302.72,2
BF-11005,CA-2016-137729,246.168,3
BF-11005,CA-2017-103380,56.56,4
BF-11005,US-2016-105452,24.7,5
BF-11005,CA-2014-141355,14.576,6
BF-11005,CA-2017-103380,9.02,7
BF-11005,CA-2017-103380,8.62,8
BF-11005,CA-2016-137729,5.98,9
BF-11005,CA-2017-103380,5.56,10
BF-11020,CA-2015-145758,1035.8,1
BF-11020,CA-2016-156265,333.576,2
BF-11020,US-2017-124779,319.984,3
BF-11020,CA-2016-159940,253.372,4
BF-11020,CA-2017-134495,218.352,5
BF-11020,US-2017-124779,213.43,6
BF-11020,CA-2016-156265,136.464,7
BF-11020,CA-2016-159940,60.288,8
BF-11020,CA-2017-114804,52.792,9
BF-11020,US-2017-124779,45.92,10
BF-11020,US-2017-124779,42.616,11
BF-11020,CA-2017-134495,23.976,12
BF-11020,CA-2016-159940,23.688,13
BF-11020,CA-2014-165568,21.36,14
BF-11020,US-2017-124779,21.184,15
BF-11020,CA-2017-134495,20.808,16
BF-11020,US-2017-124779,20.736,17
BF-11020,CA-2016-156265,12.544,18
BF-11020,CA-2017-134495,6.264,19
BF-11020,CA-2016-159940,2.632,20
BF-11080,CA-2017-140676,94.85,1
BF-11080,CA-2017-140676,90.86,2
BF-11080,CA-2017-140676,39.9,3
BF-11080,CA-2017-117128,21.6,4
BF-11080,CA-2014-163013,14.67,5
BF-11080,CA-2017-117128,11.07,6
BF-11170,CA-2016-159891,1270.99,1
BF-11170,CA-2017-151799,1199.98,2
BF-11170,US-2014-138247,818.376,3
BF-11170,CA-2017-151799,526.582,4
BF-11170,US-2014-138247,361.96,5
BF-11170,CA-2014-110184,255.936,6
BF-11170,CA-2014-110184,249.75,7
BF-11170,CA-2015-145835,222.384,8
BF-11170,US-2014-138247,173.656,9
BF-11170,US-2015-113327,167.944,10
BF-11170,US-2015-113327,153.728,11
BF-11170,CA-2016-159891,125.36,12
BF-11170,CA-2017-151799,73.85,13
BF-11170,US-2014-138247,62.85,14
BF-11170,CA-2016-149111,36.792,15
BF-11170,CA-2017-151799,25.71,16
BF-11170,US-2014-138247,23.99,17
BF-11170,US-2016-120460,22.608,18
BF-11170,US-2014-138247,20.34,19
BF-11170,CA-2016-149111,18.624,20
BF-11170,US-2015-113327,18.272,21
BF-11170,CA-2017-151799,17.28,22
BF-11170,CA-2015-145835,16,23
BF-11170,US-2017-119039,14.976,24
BF-11170,US-2015-113327,12.224,25
BF-11170,CA-2016-162348,9.98,26
BF-11170,CA-2014-167724,7.83,27
BF-11215,CA-2016-154662,692.94,1
BF-11215,CA-2017-106859,288.24,2
BF-11215,CA-2017-106859,214.95,3
BF-11215,CA-2017-106859,140.736,4
BF-11215,CA-2017-106859,90.8,5
BF-11215,CA-2014-103219,56.52,6
BF-11215,CA-2017-102729,55.616,7
BF-11215,CA-2017-106859,45.36,8
BF-11275,CA-2017-161130,361.376,1
BF-11275,CA-2014-148040,314.352,2
BF-11275,CA-2014-148040,74.352,3
BF-11275,CA-2017-169012,41.91,4
BG-11035,CA-2015-141565,1369.764,1
BG-11035,CA-2017-117198,659.9,2
BG-11035,CA-2015-141565,294.368,3
BG-11035,CA-2015-120901,152.688,4
BG-11035,US-2014-114377,149.9,5
BG-11035,CA-2016-134110,67.176,6
BG-11035,CA-2014-155390,42.208,7
BG-11035,CA-2017-165715,32.776,8
BG-11035,CA-2016-134110,15.232,9
BG-11035,CA-2015-120901,5.888,10
BG-11035,CA-2017-169005,5.56,11
BG-11035,CA-2015-120901,3.488,12
BG-11695,US-2016-162852,845.488,1
BG-11695,CA-2016-153682,839.988,2
BG-11695,CA-2015-108588,59.52,3
BG-11695,CA-2014-127523,35.91,4
BG-11695,CA-2017-105543,33.29,5
BG-11695,CA-2017-121412,29.328,6
BG-11695,CA-2015-108588,17.48,7
BG-11695,CA-2015-108588,13.168,8
BG-11740,CA-2017-135419,486.368,1
BG-11740,CA-2016-165995,339.96,2
BG-11740,CA-2017-119389,60.312,3
BG-11740,CA-2015-154200,51.98,4
BG-11740,CA-2016-165995,47.04,5
BG-11740,CA-2016-145240,10.784,6
BG-11740,CA-2014-164749,9.912,7
BH-11710,CA-2014-115812,1706.184,1
BH-11710,CA-2014-115812,911.424,2
BH-11710,CA-2014-115812,907.152,3
BH-11710,US-2014-140914,797.944,4
BH-11710,CA-2016-112123,479.95,5
BH-11710,CA-2016-112123,447.86,6
BH-11710,CA-2017-135587,320.64,7
BH-11710,CA-2016-112123,166.44,8
BH-11710,CA-2014-115812,114.9,9
BH-11710,CA-2017-127306,111.984,10
BH-11710,CA-2017-135587,52,11
BH-11710,CA-2014-115812,48.86,12
BH-11710,CA-2017-127306,36.288,13
BH-11710,CA-2017-112865,36.048,14
BH-11710,CA-2015-149300,32.985,15
BH-11710,CA-2014-115812,18.504,16
BH-11710,CA-2017-127306,18.336,17
BH-11710,US-2014-140914,10.984,18
BH-11710,US-2015-130491,9.54,19
BH-11710,CA-2014-115812,7.28,20
BH-11710,CA-2017-127306,5.97,21
BH-11710,US-2015-130491,5.81,22
BH-11710,US-2015-130491,5.76,23
BH-11710,CA-2017-127306,2.508,24
BK-11260,US-2014-140452,214.95,1
BK-11260,CA-2014-125612,102.3,2
BK-11260,CA-2017-151183,46.36,3
BK-11260,CA-2015-113110,40.14,4
BK-11260,CA-2014-125612,39.96,5
BK-11260,US-2014-140452,35.168,6
BK-11260,US-2014-140452,35.04,7
BK-11260,CA-2015-113110,33.36,8
BK-11260,CA-2017-117009,21.96,9
BK-11260,CA-2014-125612,21.36,10
BK-11260,CA-2015-113110,17.568,11
BK-11260,CA-2015-113110,14.62,12
BK-11260,US-2014-140452,14.016,13
BK-11260,US-2014-140452,10.776,14
BK-11260,CA-2016-130799,6.96,15
BK-11260,US-2014-140452,4.6,16
BM-11140,CA-2014-139892,8159.952,1
BM-11140,CA-2014-139892,1740.06,2
BM-11140,CA-2017-121706,356.79,3
BM-11140,CA-2014-139892,275.928,4
BM-11140,CA-2016-106278,215.976,5
BM-11140,CA-2016-126004,193.86,6
BM-11140,CA-2016-126004,182.94,7
BM-11140,CA-2014-139892,177.98,8
BM-11140,CA-2014-139892,143.976,9
BM-11140,CA-2016-126004,78.15,10
BM-11140,CA-2016-126004,40.56,11
BM-11140,CA-2014-139892,32.064,12
BM-11140,CA-2014-139892,9.936,13
BM-11140,CA-2016-126004,1.728,14
BM-11575,CA-2016-160304,231.98,1
BM-11575,US-2017-129203,195.136,2
BM-11575,CA-2016-160304,173.94,3
BM-11575,CA-2015-105102,79.872,4
BM-11575,CA-2015-105102,46.384,5
BM-11575,CA-2016-142615,27.88,6
BM-11575,CA-2017-155642,22.608,7
BM-11575,CA-2017-165155,15.51,8
BM-11575,CA-2015-105102,12.96,9
BM-11575,CA-2017-155642,1.892,10
BM-11650,CA-2017-152912,1633.14,1
BM-11650,CA-2017-149048,914.97,2
BM-11650,CA-2017-152912,826.62,3
BM-11650,CA-2015-124107,619.95,4
BM-11650,CA-2017-149048,587.97,5
BM-11650,CA-2017-152912,544.38,6
BM-11650,CA-2017-149048,530.34,7
BM-11650,US-2014-134733,435.999,8
BM-11650,CA-2017-167101,221.92,9
BM-11650,CA-2015-100454,186.048,10
BM-11650,CA-2017-149048,180.96,11
BM-11650,CA-2017-102519,143.73,12
BM-11650,US-2014-134733,83.984,13
BM-11650,CA-2015-100454,60.45,14
BM-11650,CA-2015-124107,57.96,15
BM-11650,CA-2017-102519,46.94,16
BM-11650,CA-2014-125514,36.27,17
BM-11650,CA-2015-124107,29.403,18
BM-11650,CA-2015-124107,29.16,19
BM-11650,CA-2017-167101,26,20
BM-11650,CA-2014-125514,25.96,21
BM-11650,CA-2017-149048,14.94,22
BM-11650,CA-2014-165379,14.352,23
BM-11650,CA-2015-100454,11.52,24
BM-11650,CA-2017-152912,9.64,25
BM-11650,CA-2014-125514,6.48,26
BM-11650,CA-2016-163202,2.907,27
BM-11650,CA-2017-121678,1.824,28
BM-11785,CA-2014-106971,475.944,1
BM-11785,CA-2016-101966,419.944,2
BM-11785,CA-2014-116568,186.304,3
BM-11785,US-2015-157014,47.984,4
BM-11785,US-2015-157014,35.49,5
BM-11785,US-2015-157014,32.07,6
BM-11785,CA-2015-165813,29.304,7
BM-11785,CA-2016-105473,28.8,8
BM-11785,US-2015-157014,24,9
BM-11785,CA-2017-152968,23.08,10
BM-11785,CA-2016-117660,13.712,11
BM-11785,CA-2014-133270,13.36,12
BM-11785,CA-2016-117660,5.904,13
BN-11470,CA-2014-138527,166.84,1
BN-11470,CA-2017-114370,49.616,2
BN-11470,CA-2014-138527,15.216,3
BN-11470,CA-2015-106215,12.576,4
BN-11470,US-2017-149006,10.68,5
BN-11470,CA-2014-138527,10.368,6
BN-11515,CA-2016-169943,454.9,1
BN-11515,CA-2016-169943,242.9,2
BN-11515,CA-2014-103940,137.24,3
BN-11515,CA-2017-131625,114.9,4
BN-11515,CA-2014-118339,93.78,5
BN-11515,CA-2014-103940,57.93,6
BN-11515,CA-2014-118339,53.4,7
BN-11515,CA-2016-169943,47.744,8
BN-11515,CA-2014-118339,47.18,9
BN-11515,CA-2016-169943,39.76,10
BN-11515,CA-2016-169943,35.92,11
BN-11515,CA-2014-118339,35.88,12
BN-11515,CA-2014-103940,35.34,13
BN-11515,CA-2014-103940,30.28,14
BN-11515,CA-2014-118339,19.68,15
BN-11515,CA-2017-163405,6.63,16
BN-11515,CA-2017-163405,5.88,17
BO-11350,CA-2016-105207,1592.85,1
BO-11350,CA-2017-132199,373.47,2
BO-11350,CA-2017-128076,239.984,3
BO-11350,CA-2017-128076,210.58,4
BO-11350,CA-2017-144883,50.4,5
BO-11350,CA-2016-137204,41.568,6
BO-11350,CA-2017-128076,30.96,7
BO-11350,CA-2017-132199,26.388,8
BO-11350,CA-2016-105207,11.88,9
BO-11350,CA-2017-132199,8,10
BO-11425,CA-2017-158386,124.75,1
BO-11425,CA-2015-136658,6.08,2
BP-11050,CA-2016-160535,563.4,1
BP-11050,CA-2016-160535,319.92,2
BP-11050,CA-2017-151596,42.76,3
BP-11050,CA-2017-143084,19.4,4
BP-11050,CA-2017-143084,13.9,5
BP-11050,CA-2016-108364,1.8,6
BP-11095,CA-2014-162992,583.8,1
BP-11095,CA-2017-160325,437.85,2
BP-11095,CA-2017-160325,391.98,3
BP-11095,CA-2017-135377,287.976,4
BP-11095,CA-2014-162992,211.168,5
BP-11095,CA-2015-148180,99.2,6
BP-11095,CA-2017-137365,95.976,7
BP-11095,CA-2014-137911,88.768,8
BP-11095,CA-2016-156811,43.92,9
BP-11095,CA-2014-146990,30.18,10
BP-11095,CA-2016-156811,25.032,11
BP-11095,CA-2015-148180,23.136,12
BP-11095,CA-2014-162992,22.55,13
BP-11095,CA-2017-161851,15.57,14
BP-11095,CA-2014-162992,14.62,15
BP-11095,US-2014-134971,12.462,16
BP-11095,CA-2017-105445,9.432,17
BP-11095,CA-2014-146990,5.92,18
BP-11155,CA-2015-158491,989.97,1
BP-11155,CA-2016-154767,275.24,2
BP-11155,CA-2016-154767,121.96,3
BP-11155,CA-2015-158491,119.98,4
BP-11155,CA-2016-154767,61.96,5
BP-11155,CA-2017-147564,49.12,6
BP-11155,CA-2017-156139,38.376,7
BP-11155,CA-2017-128629,18.84,8
BP-11155,CA-2016-154767,8.74,9
BP-11155,CA-2016-154767,7.96,10
BP-11185,CA-2017-130036,1119.888,1
BP-11185,CA-2015-166219,1099.96,2
BP-11185,CA-2016-142902,466.768,3
BP-11185,US-2017-140907,324.9,4
BP-11185,CA-2016-115574,141.372,5
BP-11185,CA-2016-158211,104.58,6
BP-11185,CA-2015-166219,103.481,7
BP-11185,CA-2017-146626,101.12,8
BP-11185,US-2017-140907,49.08,9
BP-11185,CA-2017-167150,19.936,10
BP-11185,US-2017-140907,18.24,11
BP-11185,CA-2016-142902,15.232,12
BP-11185,CA-2016-142902,15.136,13
BP-11185,CA-2017-130036,12.672,14
BP-11185,US-2015-112508,6.992,15
BP-11185,CA-2016-142902,6.264,16
BP-11185,CA-2016-158211,4.672,17
BP-11230,CA-2015-135174,1022.97,1
BP-11230,CA-2017-142888,70.98,2
BP-11230,CA-2014-101462,59.92,3
BP-11230,US-2016-116442,14.76,4
BP-11230,CA-2016-141551,6.48,5
BP-11230,CA-2016-141551,6.38,6
BP-11290,CA-2016-142398,638.288,1
BP-11290,CA-2017-137505,364.08,2
BP-11290,CA-2016-142895,363.92,3
BP-11290,CA-2017-154760,274.491,4
BP-11290,CA-2014-153976,258.279,5
BP-11290,CA-2016-150483,191.079,6
BP-11290,CA-2017-156664,130.112,7
BP-11290,CA-2017-137505,71.088,8
BP-11290,CA-2016-150483,32.064,9
BP-11290,CA-2016-150483,18.496,10
BP-11290,CA-2016-142398,13.208,11
BP-11290,CA-2016-150483,10.368,12
BP-11290,CA-2017-156664,7.236,13
BP-11290,CA-2016-142895,6.264,14
BP-11290,CA-2017-156664,4.824,15
BS-11365,US-2016-107440,9099.93,1
BS-11365,CA-2014-168130,887.103,2
BS-11365,US-2014-143581,344.91,3
BS-11365,CA-2016-149965,57.69,4
BS-11365,US-2014-148194,57.68,5
BS-11365,US-2016-107440,25.3,6
BS-11365,US-2014-148194,12.18,7
BS-11365,US-2016-107440,9.96,8
BS-11365,CA-2016-149965,6.9,9
BS-11380,US-2017-112347,906.68,1
BS-11380,CA-2017-160633,899.982,2
BS-11380,CA-2015-142475,590.352,3
BS-11380,CA-2017-116288,242.94,4
BS-11380,US-2017-112347,242.352,5
BS-11380,CA-2017-160633,139.96,6
BS-11380,US-2017-112347,114.288,7
BS-11380,CA-2017-160633,86.352,8
BS-11380,US-2017-112347,57.36,9
BS-11380,US-2017-112347,49.616,10
BS-11380,US-2017-112347,36.624,11
BS-11380,US-2014-134712,12.624,12
BS-11590,CA-2014-106376,1113.024,1
BS-11590,US-2017-109610,701.96,2
BS-11590,US-2015-109015,337.98,3
BS-11590,CA-2014-106376,167.968,4
BS-11590,CA-2014-149524,61.96,5
BS-11590,CA-2016-105900,33.4,6
BS-11590,CA-2014-107398,20.856,7
BS-11590,US-2015-109015,8.39,8
BS-11590,CA-2014-107398,6.528,9
BS-11590,CA-2014-107398,2.862,10
BS-11665,CA-2016-101791,1297.368,1
BS-11665,CA-2015-126725,777.21,2
BS-11665,CA-2015-126725,415.968,3
BS-11665,CA-2015-126725,304.9,4
BS-11665,CA-2015-126725,225.568,5
BS-11665,CA-2014-126032,86.376,6
BS-11665,CA-2015-126725,80.96,7
BS-11665,CA-2015-126725,36.6,8
BS-11665,CA-2015-126725,32.4,9
BS-11665,CA-2016-101791,25.176,10
BS-11665,CA-2016-101791,5.584,11
BS-11755,CA-2014-103373,779.796,1
BS-11755,CA-2016-156748,496.86,2
BS-11755,CA-2016-156748,389.97,3
BS-11755,CA-2014-133690,218.75,4
BS-11755,CA-2017-135069,195.104,5
BS-11755,CA-2017-123778,160.96,6
BS-11755,CA-2015-126137,120.666,7
BS-11755,CA-2017-130631,68.46,8
BS-11755,CA-2017-123778,25.824,9
BS-11755,CA-2017-130631,19.6,10
BS-11755,CA-2016-156748,13.76,11
BS-11755,CA-2014-133690,2.6,12
BS-11800,CA-2017-135279,501.81,1
BS-11800,CA-2017-135279,191.6,2
BS-11800,CA-2015-122371,124.46,3
BS-11800,CA-2015-122371,64.17,4
BS-11800,CA-2017-135279,35.97,5
BS-11800,CA-2017-135279,12.96,6
BS-11800,CA-2017-135279,9.82,7
BS-11800,CA-2017-135279,8.64,8
BT-11305,CA-2014-166954,1487.04,1
BT-11305,CA-2014-166954,303.25,2
BT-11305,CA-2014-166954,270.72,3
BT-11305,CA-2017-115994,239.97,4
BT-11305,CA-2015-138002,191.82,5
BT-11305,CA-2017-115994,37.74,6
BT-11305,CA-2015-153612,17.12,7
BT-11305,CA-2015-103723,13.9,8
BT-11305,CA-2015-138002,6.096,9
BT-11395,CA-2015-110016,1106.91,1
BT-11395,CA-2017-117513,399.672,2
BT-11395,US-2015-120502,258.576,3
BT-11395,CA-2014-107769,257.98,4
BT-11395,US-2015-120502,75.84,5
BT-11395,US-2015-120502,37.68,6
BT-11395,CA-2015-110016,19.92,7
BT-11395,CA-2015-111325,16.032,8
BT-11395,CA-2016-126935,9.584,9
BT-11440,CA-2014-151946,353.568,1
BT-11440,US-2016-163461,76.864,2
BT-11440,CA-2016-106383,72.294,3
BT-11440,CA-2014-151946,56.96,4
BT-11440,CA-2014-151946,15.56,5
BT-11440,CA-2014-139283,14.67,6
BT-11440,CA-2014-151946,13.96,7
BT-11485,CA-2015-165085,355.96,1
BT-11485,CA-2016-122511,30.336,2
BT-11485,CA-2015-165085,28.9,3
BT-11530,CA-2017-117212,892.224,1
BT-11530,CA-2017-117212,889.536,2
BT-11530,CA-2017-117212,223.92,3
BT-11530,CA-2014-146864,216.4,4
BT-11530,CA-2017-123029,159.98,5
